Protein	Corr_DrugRep_avg_ContRep_avg	PValue	FDR	Fold-change 	Fold-change 
sp|P9WMP7|HEM1_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WNN5|ECH14_MYCTU	0.7211649916235979	0.17772296710850233	0.6119258249396222	0.010178888445904843	false
sp|P9WJC5|ESPI_MYCTU	0.8705558467511341	0.050352518857111686	0.26104258672258734	0.03435855783328831	false
tr|O05899|O05899_MYCTU	0.863282868642039	0.01645242867075505	0.05393080959902176	0.053857183501215995	false
sp|P9WND3|FMT_MYCTU	0.8900335775335775	0.9740464338803579	1.0	0.03186715824973556	false
sp|P9WP37|QCRB_MYCTU	0.800705434083409	0.011421514208837446	0.03518613778773285	0.091325616117582	false
sp|P9WIA1|PTPA_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WHB7|RL24_MYCTU	0.8932589471917678	0.8078124835571618	1.0	0.035407988384018145	false
tr|O53842|O53842_MYCTU	0.9382592868817444	0.060057454531834156	0.31056707596678046	0.005774319334972425	false
tr|O06583|O06583_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WFC7|UVRB_MYCTU	N/A	N/A	N/A	N/A	false
tr|P95125|P95125_MYCTU	0.9289977657940409	0.035716606527067554	0.16773486441677518	0.009802353636501858	false
tr|Q50584|Q50584_MYCTU	0.9722222222222223	N/A	N/A	0.02857142857142858	false
sp|P9WHF1|RIBBA_MYCTU	0.7071485276185524	0.009099607325511187	0.027481983435516836	0.1412079651106021	false
sp|P9WPZ1|Y1496_MYCTU	N/A	N/A	N/A	N/A	false
tr|I6YBQ3|I6YBQ3_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WQG1|ACDP_MYCTU	0.9285406544511441	0.019787936483758352	0.07284607938044531	0.012448986894525178	false
tr|I6X562|I6X562_MYCTU	N/A	N/A	N/A	N/A	false
tr|O05318|O05318_MYCTU	0.6888224695409203	N/A	N/A	0.16874438444234055	false
sp|P9WGL7|Y3143_MYCTU	0.7331929873430573	1.992708805329502E-4	0.0	0.19262567633903355	false
sp|P9WGB5|METZ_MYCTU	0.8445977506997303	0.0014213420231325526	0.007328528916137823	0.07187357848103376	false
sp|P9WIU1|ORN_MYCTU	0.7462960221899833	0.018509140761183998	0.06914821638613912	0.09854378747118782	false
tr|I6XFF7|I6XFF7_MYCTU	N/A	N/A	N/A	N/A	false
tr|O53410|O53410_MYCTU	N/A	N/A	N/A	N/A	false
sp|P9WJ69|RSHA_MYCTU	0.5558390927100565	N/A	N/A	N/A	false
tr|O07728|O07728_MYCTU	N/A	N/A	N/A	N/A	false
