Protein	Similarity_Drug_vs_Control	pValue	FDR	Fold-change 	Fold-change 
F57B9.6a	0.9247915815439637	0.7605528578825091	0.9995692703162754	0.011962441007906445	false
T22A3.2a	N/A	N/A	N/A	N/A	false
F41E6.5b	N/A	N/A	N/A	N/A	false
F41E6.5a	N/A	N/A	N/A	N/A	false
W01A11.6	N/A	N/A	N/A	N/A	false
ZK1127.9e	0.757533023502199	0.42231797472782545	0.9995692703162754	0.01459857469248728	false
Y102A5A.1	0.8687649724135335	0.6078015252469804	0.9995692703162754	0.026310550724203796	false
ZK1127.9d	N/A	N/A	N/A	N/A	false
ZK1127.9c	0.7557701498110614	0.38869533629185443	0.9995692703162754	0.01368072068615691	false
W01A11.1	0.80550624115133	0.1036187765062105	0.981275060664651	0.04709406542363974	false
F25H5.5a	N/A	N/A	N/A	N/A	false
ZK1127.9a	0.7500764780338356	0.5382702161344383	0.9995692703162754	0.029725728179603714	false
K01C8.9	0.8541666666666667	0.9988542338719028	0.9995692703162754	0.07317073170731693	false
Y46E12BL.2	N/A	N/A	N/A	N/A	false
K01C8.6	N/A	N/A	N/A	N/A	false
Y75B8A.20	N/A	N/A	N/A	N/A	false
F01F1.9	0.8891411827714609	0.9912660182453293	0.9995692703162754	0.06041005817552678	false
K01C8.1	N/A	N/A	N/A	N/A	false
Y53G8AL.2	0.8883665029893609	0.9890628699897418	0.9995692703162754	0.06337344981156069	false
F01F1.6	0.7246439896282562	0.16360989752132027	0.9995692703162754	0.03548144136494154	false
C29F3.7b	N/A	N/A	N/A	N/A	false
F01F1.5	0.724672685258824	0.014480649100393211	0.0628360750113301	0.13885700939219014	false
C29F3.7a	N/A	N/A	N/A	N/A	false
F01F1.4	N/A	N/A	N/A	N/A	false
F01F1.2	N/A	N/A	N/A	N/A	false
T03D8.6b	0.6457977207977208	0.856392473880813	0.9995692703162754	0.08084261608029117	false
C08B6.4b	N/A	N/A	N/A	N/A	false
F41E6.4a	N/A	N/A	N/A	N/A	false
F21F8.7	0.8930507092871394	0.9601120474650158	0.9995692703162754	0.042907610430232924	false
M02F4.8	N/A	N/A	N/A	N/A	false
F01G10.7	0.27777777777777785	N/A	N/A	N/A	false
M02F4.7	N/A	N/A	N/A	N/A	false
F09D1.1	N/A	N/A	N/A	N/A	false
F25H5.4b	0.919956428256552	0.5940977693667046	0.9995692703162754	0.006769413776753231	false
K06G5.1b	0.8132912566199574	0.9315255496009248	0.9995692703162754	0.06755746552567869	false
F25H5.4a	0.9210274265590638	0.8814656803106005	0.9995692703162754	0.006527585464676005	false
K06G5.1a	0.8117581901506289	0.9315255496009248	0.9995692703162754	0.0667590175545109	false
F21F8.3	0.8493283971614481	0.722928556280053	0.9995692703162754	0.03931407726954216	false
F01G10.2	N/A	N/A	N/A	N/A	false
F01G10.1	0.9390917860690537	0.22610153333942817	0.9995692703162754	0.017486570000220882	false
F58A3.1b	N/A	N/A	N/A	N/A	false
C12D5.3	N/A	N/A	N/A	N/A	false
F56B6.4c	0.8725703101611959	0.8553511330701612	0.9995692703162754	0.04007749338679318	false
F56B6.4b	0.8642737325957834	0.8143197959759556	0.9995692703162754	0.04737072188749506	false
F56B6.4a	0.8728433229191227	0.8553511330701612	0.9995692703162754	0.04037774325300056	false
T02G5.13b	0.8618757254884164	0.3577445811421963	0.9995692703162754	0.006988918642929486	false
T02G5.13a	0.8722983219426582	0.301600839478186	0.9995692703162754	0.01579882479407017	false
R07H5.8	0.8878575832587466	0.7284819059348153	0.9995692703162754	0.0121951741430282	false
K06B9.2	0.5694652020838148	0.0014475879976577778	0.0	0.41239914243025383	true
F25H5.3d	0.8782911075742789	0.9981815181501319	0.9995692703162754	0.06654921647842722	false
F25H5.3b	0.8770836485307062	0.9978017479517554	0.9995692703162754	0.06588482694025698	false
F25H5.3a	0.8781857474143723	0.9981815181501319	0.9995692703162754	0.06617122174568403	false
F32D1.7	1.0	N/A	N/A	N/A	false
F32D1.5	0.8478089674044526	0.02046944162618342	0.12548890104333288	0.06453040929965885	false
F35G12.4c	N/A	N/A	N/A	N/A	false
T24B8.2	N/A	N/A	N/A	N/A	false
F32D1.2	0.7379305534141635	N/A	N/A	0.13524280877974634	false
W02B12.3c	0.6078491199033673	N/A	N/A	0.022285427492037976	false
F32D1.1	N/A	N/A	N/A	N/A	false
Y38F2AL.3b	0.8898554322501018	0.9300175214450096	0.9995692703162754	0.05585604133239087	false
W02B12.3a	0.6509345482844895	N/A	N/A	0.08882731166877395	false
Y38F2AL.3a	0.9182627954631578	0.9780708636730229	0.9995692703162754	0.03379024669832019	false
F25B5.7c	N/A	N/A	N/A	N/A	false
F47G3.4	1.0	N/A	N/A	N/A	false
F25B5.7a	0.7765764936151166	N/A	N/A	0.08226172600896418	false
F36H9.3	N/A	N/A	N/A	N/A	false
C53A5.17	N/A	N/A	N/A	N/A	false
F42A8.2	0.922212956882178	0.9108631274975352	0.9995692703162754	0.0020362187718812584	false
F54C9.6b	N/A	N/A	N/A	N/A	false
F42A8.1	N/A	N/A	N/A	N/A	false
F46B6.12	0.6627900779649147	0.46126185995762853	0.9995692703162754	0.07270770169443072	false
Y55F3AM.4	0.6295649872590683	N/A	N/A	0.24969884759800604	true
F59A6.12	0.8222222222222221	0.995687050283566	0.9995692703162754	0.10472972972972965	false
W05B10.1	0.8029871476998166	0.7167042711810763	0.9995692703162754	0.04963196542772352	false
Y55F3AM.1	N/A	N/A	N/A	N/A	false
T21C9.4	N/A	N/A	N/A	N/A	false
F25B5.6b	0.7500438325041578	N/A	N/A	0.03414784075851008	false
Y73B3B.1	0.7548731202466202	0.594910907805253	0.9995692703162754	0.05922493911997231	false
F49E2.5k	0.8609644608648847	0.9244409809761143	0.9995692703162754	0.05353479776249119	false
F49E2.5j	0.8557065574942451	0.8464734214808766	0.9995692703162754	0.052032098667053356	false
W08F4.8b	0.6007171181265168	0.04547451965390455	0.45501018986777186	0.1959642189447688	false
Y37E3.10	0.8411756395587773	0.17546635127578214	0.9995692703162754	0.03045020526068762	false
F49E2.5i	0.8547226630772715	0.8464734214808766	0.9995692703162754	0.05200708268363232	false
W08F4.8a	0.5900316173198911	0.0656368791201706	0.6870202209324096	0.20523696713339606	true
F49E2.5g	0.8408841449787828	0.960178673080318	0.9995692703162754	0.05430341102764915	false
C05E4.9b	0.9267002256188513	0.9752589082602031	0.9995692703162754	0.030791363685612232	false
F25H5.1f	N/A	N/A	N/A	N/A	false
C05E4.9a	0.9271181932077989	0.9752589082602031	0.9995692703162754	0.030459212484797757	false
F25H5.1e	N/A	N/A	N/A	N/A	false
F49E2.5e	0.8413031468486617	0.9211128885654747	0.9995692703162754	0.0505795577163057	false
F25H5.1d	N/A	N/A	N/A	N/A	false
F49E2.5d	0.8570479635283407	0.7680717050290149	0.9995692703162754	0.04882106468254899	false
C37H5.8	0.9315983191401479	0.6664415983314003	0.9995692703162754	0.0037441717638939114	false
F49E2.5c	0.857288574627518	0.7398707524806954	0.9995692703162754	0.045984373158196555	false
F25H5.1b	N/A	N/A	N/A	N/A	false
F49E2.5b	0.8581044371538771	0.6495653277362535	0.9995692703162754	0.05053888510067011	false
F49E2.5a	0.8541172525252404	0.9010457507599346	0.9995692703162754	0.04937055193217534	false
ZK20.4a	0.9583333333333334	N/A	N/A	0.04347826086956529	false
F40F8.11a	N/A	N/A	N/A	N/A	false
Y57G7A.6	N/A	N/A	N/A	N/A	false
C02F12.5	0.7229247857574664	0.8155631984024554	0.9995692703162754	0.10011977346914736	false
Y57G7A.1	N/A	N/A	N/A	N/A	false
ZK1055.7	0.7078427646387273	0.6237023709333297	0.9995692703162754	0.08351693932889837	false
C24H10.5	0.6640631127656769	0.4286243503436102	0.9995692703162754	0.004505168328440458	false
F13B9.6	N/A	N/A	N/A	N/A	false
ZC513.4	0.6595498893488912	N/A	N/A	0.1732874371661267	false
F44G3.6	0.8200756143047964	0.8450313338597248	0.9995692703162754	0.03712769222838972	false
Y110A2AR.3a	N/A	N/A	N/A	N/A	false
F44G3.2	0.6960651505199288	3.1266415698634215E-5	0.0	0.2874171160179492	true
F26D10.3	0.9463688572013358	0.7842284846413063	0.9995692703162754	0.0021893757830533794	false
K11B4.1	0.6190476190476191	N/A	N/A	N/A	false
R10E11.5a	N/A	N/A	N/A	N/A	false
Y40G12A.1	N/A	N/A	N/A	N/A	false
F35G12.1a	N/A	N/A	N/A	N/A	false
F41E6.12	0.7752403846153846	0.9982486355589476	0.9995692703162754	0.10180878552971576	false
Y48G8AL.5	0.7635134775951958	0.5790778251382288	0.9995692703162754	0.03717159564178159	false
F25B5.4c	0.8771876804099078	0.8908892294231603	0.9995692703162754	0.03978464893831982	false
F39H12.3	N/A	N/A	N/A	N/A	false
K03E5.2a	N/A	N/A	N/A	N/A	false
F25B5.4a	0.8750979113984441	0.8784359769808027	0.9995692703162754	0.03577772320028148	false
W02B12.10	N/A	N/A	N/A	N/A	false
F32A7.5c	0.7983451756330857	0.0896666590754086	0.9311901497918582	0.057861927998721925	false
F32A7.5b	0.7933780291101976	0.11889331084853365	0.9995692703162754	0.05012371640981963	false
F32A7.5a	0.7985028587827977	0.10478331954566807	0.981275060664651	0.05491997303813694	false
C06E7.88	0.8683760683760684	N/A	N/A	0.04527559055118107	false
F46H6.1	0.8253483891340031	0.1796477484307803	0.9995692703162754	0.014073216016107955	false
F44E7.4d	0.7978702202341346	0.993999468390641	0.9995692703162754	0.1235741949233572	false
F44E7.4c	0.7913455320671664	0.9957631948033295	0.9995692703162754	0.12432926961212083	false
B0228.7	0.8014172120228089	0.9843495206957161	0.9995692703162754	0.07271912597284645	false
F54C9.5	0.9082545750151486	0.7151847546930877	0.9995692703162754	0.010864635468363576	false
Y82E9BR.18	N/A	N/A	N/A	N/A	false
F54C9.3	0.7857142857142858	N/A	N/A	0.2727272727272727	true
F54C9.1	0.9226158040928629	0.6791639886884515	0.9995692703162754	0.0012074615361760892	false
Y82E9BR.15	0.8361922120782562	0.9995334232504397	0.9995692703162754	0.11755593951404276	false
Y18H1A.4	N/A	N/A	N/A	N/A	false
M01E11.4a	N/A	N/A	N/A	N/A	false
F35G12.12	N/A	N/A	N/A	N/A	false
F35G12.11	N/A	N/A	N/A	N/A	false
W08A12.1a	0.7334445122979889	N/A	N/A	0.18278318050651554	false
ZK520.5	0.8258257250129053	0.4377207025813721	0.9995692703162754	0.027673715940286614	false
F35G12.10	0.9228589992919899	0.8903010842169683	0.9995692703162754	0.011964003625416561	false
Y67H2A.6a	0.8312786691086487	0.36056451182294547	0.9995692703162754	0.0037260653983843457	false
F49E2.2b	N/A	N/A	N/A	N/A	false
F41G3.6	0.6800914812749286	N/A	N/A	0.34828831720386805	true
R06C7.5b	0.7604588230340324	0.1422349106276579	0.9995692703162754	0.07100237690315188	false
R06C7.5a	0.7712479705646788	0.14059372569461506	0.9995692703162754	0.056202327967513135	false
E04D5.1b	0.31585457970999475	N/A	N/A	0.18725522468064337	false
E04D5.1a	0.6206449686150929	0.6891006338501968	0.9995692703162754	0.07079635835295676	false
K05G3.3	0.6105071452809726	0.2110013977425626	0.9995692703162754	0.3152609214862477	true
C14A4.3	N/A	N/A	N/A	N/A	false
C14A4.2	0.8888888888888888	N/A	N/A	0.12499999999999993	false
F26F12.7	0.8956225016130688	0.14570460783232964	0.9995692703162754	0.02218645888603197	false
C14A4.1	0.4444627749025232	N/A	N/A	0.21487522198168874	true
F38A5.2b	0.6385400144461212	N/A	N/A	0.19270541528801555	false
H24K24.3a	0.8207983104670551	0.9899403671230985	0.9995692703162754	0.09935167294601945	false
C50C3.6	0.8721773625245649	0.9893513099856082	0.9995692703162754	0.07162265784558644	false
Y48G8AL.11	N/A	N/A	N/A	N/A	false
F41G4.2b	0.8857478946419218	0.6595738682779894	0.9995692703162754	0.021767533734319312	false
C37E2.1	0.942985778908957	0.9745594498249397	0.9995692703162754	0.022845058798599688	false
F41G4.2a	0.8838855103045593	0.7697446049038751	0.9995692703162754	0.02383695610786958	false
C44E4.1c	N/A	N/A	N/A	N/A	false
C44E4.1b	N/A	N/A	N/A	N/A	false
VC5.3c	0.8747803761518528	0.990421992933824	0.9995692703162754	0.06386205789102618	false
C44E4.1a	N/A	N/A	N/A	N/A	false
VC5.3b	0.8569446923128868	0.9937449537229698	0.9995692703162754	0.06934594990684827	false
Y54F10AL.2c	N/A	N/A	N/A	N/A	false
VC5.3a	0.8704080051950586	0.9928570278779006	0.9995692703162754	0.06603250550897709	false
Y54F10AL.2a	N/A	N/A	N/A	N/A	false
ZK177.4	N/A	N/A	N/A	N/A	false
F28H1.3	0.9100458592615657	0.7547359434368989	0.9995692703162754	0.016499472993678783	false
C27C12.7	0.7161789283883261	0.989832108348435	0.9995692703162754	0.1304116486613343	false
F28H1.2	0.9433277070077629	0.8999046817950014	0.9995692703162754	0.0040921649547638285	false
ZK455.1	0.8282800413139038	0.6143317985156734	0.9995692703162754	0.00100255595475316	false
F57B10.3b	0.8549790720554529	0.6621032001546029	0.9995692703162754	0.03151778923989858	false
Y48A6B.13c	N/A	N/A	N/A	N/A	false
M04B2.1	N/A	N/A	N/A	N/A	false
Y38F2AR.9	N/A	N/A	N/A	N/A	false
F38A5.1a	N/A	N/A	N/A	N/A	false
Y38F2AR.2	0.8915978180208016	N/A	N/A	N/A	false
T01G9.6b	0.6063901933888558	N/A	N/A	0.11980078519587976	false
F11A10.2	0.7693963625744655	N/A	N/A	0.2734025330126315	true
C35A5.6a	N/A	N/A	N/A	N/A	false
R03D7.6c	0.6935365528726057	0.7781035739885733	0.9995692703162754	0.04932553460378552	false
R10E11.1a	N/A	N/A	N/A	N/A	false
Y50E8A.4b	0.8176329318559357	N/A	N/A	N/A	false
R03D7.6a	0.7225725527625203	0.5413606412530667	0.9995692703162754	0.03959001298368185	false
F13D12.7b	0.8472005517869213	0.22970407086584904	0.9995692703162754	0.016568998605754736	false
R07B1.10	0.5304405137673065	N/A	N/A	N/A	false
F13D12.7a	0.8892699965601295	0.7924229551937747	0.9995692703162754	0.0335273945017254	false
F54C9.10	N/A	N/A	N/A	N/A	false
ZK1127.10	0.8054977729745215	0.6397624741590751	0.9995692703162754	0.02686025656384206	false
Y41C4A.13	N/A	N/A	N/A	N/A	false
C23H3.4a	0.8164803921788487	0.1472521396930231	0.9995692703162754	0.032307575863181	false
Y41C4A.10	0.7059704228944339	0.7701807531163758	0.9995692703162754	0.07928154081152394	false
K07G5.1	N/A	N/A	N/A	N/A	false
T04C9.4c	0.7382173842840934	0.9293172031338066	0.9995692703162754	0.11334467754825925	false
C06E7.3b	0.8744889038643334	0.7230602019003589	0.9995692703162754	0.027196535766834652	false
C06E7.3a	0.8715666984087284	0.7401140737471609	0.9995692703162754	0.03630248795342756	false
T04C9.4a	0.7303099690546874	0.9344909099578917	0.9995692703162754	0.11496481950987743	false
K09G1.1b	N/A	N/A	N/A	N/A	false
Y39A1B.3	N/A	N/A	N/A	N/A	false
K09G1.1a	N/A	N/A	N/A	N/A	false
W01F3.3h	0.7897647416973675	0.9960216614763575	0.9995692703162754	0.13085271131675663	false
W01F3.3g	0.7912416422124965	0.9981965316265484	0.9995692703162754	0.12954645422678182	false
F38A5.13	N/A	N/A	N/A	N/A	false
W01F3.3e	0.7912183447999507	0.9981965316265484	0.9995692703162754	0.1295208237349067	false
W01F3.3d	0.7945972146053978	0.9972231756083036	0.9995692703162754	0.126863002977803	false
W01F3.3c	0.7945543672656621	0.9972231756083036	0.9995692703162754	0.12681591797130312	false
W01F3.3b	0.7949527734189799	0.9972231756083036	0.9995692703162754	0.1272821888702282	false
F46F2.2b	N/A	N/A	N/A	N/A	false
W01F3.3a	0.786673185757594	0.9973282609088707	0.9995692703162754	0.1344929509693837	false
F29C6.1b	N/A	N/A	N/A	N/A	false
B0336.10	0.9422259102725835	0.9755370640360336	0.9995692703162754	0.015977356168493294	false
F29C6.1a	N/A	N/A	N/A	N/A	false
F54D11.4	N/A	N/A	N/A	N/A	false
F57F5.5c	N/A	N/A	N/A	N/A	false
F54D11.1	0.9039432783860061	0.6830366542784826	0.9995692703162754	0.013085098074439626	false
F57F5.5b	N/A	N/A	N/A	N/A	false
T10F2.1b	0.8199363932821498	0.9937118173793273	0.9995692703162754	0.10649906103965336	false
F49D11.10	N/A	N/A	N/A	N/A	false
F20B6.2	0.8982842410495948	0.9987484115891925	0.9995692703162754	0.07445714681997415	false
K02F2.3	0.7857617735434036	0.09649764998727395	0.9469662008749746	0.03933617871378395	false
K02F2.2	0.896000962578789	0.5457421571670455	0.9995692703162754	0.0019320371189985644	false
F36A2.8	0.8600338020464801	N/A	N/A	0.07440692465765346	false
F36A2.7	0.896157122666756	0.9625817086119337	0.9995692703162754	0.03127021877375628	false
C26F1.7a	N/A	N/A	N/A	N/A	false
F36A2.6	0.953504273461366	0.9905950194556212	0.9995692703162754	0.024480511474256207	false
D1086.11b	0.9191476777076956	0.11576383016833945	0.9995692703162754	0.032920486612413036	false
W01A8.4	0.7463064279886731	0.6555761694369916	0.9995692703162754	0.07424159779204317	false
W02B12.2	N/A	N/A	N/A	N/A	false
D1086.11a	0.8960470141956086	0.21991874073165632	0.9995692703162754	0.04341753996878847	false
F02A9.4b	0.7877855305701051	0.9996824584030348	0.9995692703162754	0.14968657427345597	false
W01A8.2	N/A	N/A	N/A	N/A	false
F02A9.4a	0.8831892323652414	0.6824235876645268	0.9995692703162754	0.016324091249465895	false
ZK1248.3a	N/A	N/A	N/A	N/A	false
T02B5.1	N/A	N/A	N/A	N/A	false
R11A8.6	0.9029766055749228	0.7912754200664489	0.9995692703162754	0.021582013249255544	false
E02A10.1	0.7135399075317741	N/A	N/A	0.15093447643657773	false
F07C4.7	N/A	N/A	N/A	N/A	false
Y71F9AL.13b	0.925268460193907	0.7710775995651417	0.9995692703162754	0.01590016667769637	false
R11A8.5	N/A	N/A	N/A	N/A	false
Y71F9AL.13a	0.9342423680883662	0.895884654552058	0.9995692703162754	0.017861398271036888	false
Y45G5AL.1a	0.625	N/A	N/A	N/A	false
F57B10.14	0.620932221693235	0.2394072812310408	0.9995692703162754	0.09257364574338861	false
Y37A1B.17c	N/A	N/A	N/A	N/A	false
C23H3.2a	N/A	N/A	N/A	N/A	false
C06E7.1d	0.7856756867885034	0.912008957910545	0.9995692703162754	0.10683739099936874	false
Y37A1B.17b	N/A	N/A	N/A	N/A	false
C06E7.1c	0.7020270761957392	N/A	N/A	0.0033454766667291346	false
F57B10.11	0.8283407716999478	0.30686547795730473	0.9995692703162754	0.007314769546369653	false
C06E7.1b	N/A	N/A	N/A	N/A	false
F57B10.10	N/A	N/A	N/A	N/A	false
C06E7.1a	0.8826806246331644	0.6351133888057054	0.9995692703162754	0.012350658338076139	false
D1086.10a	0.853762844556689	0.9879742770301553	0.9995692703162754	0.07574805083631068	false
F19H8.1	N/A	N/A	N/A	N/A	false
C18G1.5	1.0	N/A	N/A	0.0	false
D2092.4	0.7552326372760021	0.8448311143726899	0.9995692703162754	0.050361433497526316	false
K07E3.3	0.8100787742064358	0.14418644408064768	0.9995692703162754	0.062452988668982246	false
Y53G8AR.9	0.7519507725101051	0.816187063707823	0.9995692703162754	0.05192617126792167	false
F13D12.4b	0.7800456476582541	0.6783247659829401	0.9995692703162754	0.027740230016084076	false
Y53G8AR.6	0.8515919734875891	0.6731164868084722	0.9995692703162754	0.01652259948141697	false
D1054.15a	N/A	N/A	N/A	N/A	false
F13D12.4a	0.8031650896061456	0.31703779504441704	0.9995692703162754	0.009348137552334579	false
Y43F4B.9b	N/A	N/A	N/A	N/A	false
Y43F4B.9a	N/A	N/A	N/A	N/A	false
E03H12.10	0.7025462704204153	0.8154363590440937	0.9995692703162754	0.1312428527744295	false
R13H4.3	N/A	N/A	N/A	N/A	false
R06C7.10	0.9174619808862391	0.9804702698757483	0.9995692703162754	0.04363017286114139	false
Y60A3A.21a	N/A	N/A	N/A	N/A	false
T01G9.2a	N/A	N/A	N/A	N/A	false
Y77E11A.13b	0.7642295257600757	0.03206016509093805	0.2830442109033482	0.08392109034440351	false
Y77E11A.13a	0.8384168075624546	0.1480837686445814	0.9995692703162754	0.040089468245046354	false
F40F4.7	N/A	N/A	N/A	N/A	false
F02A9.2b	N/A	N/A	N/A	N/A	false
F40F4.6	0.8349127966038766	0.00469301085359233	0.018583361045362963	0.08627205402530634	false
F02A9.2a	0.8157612915085094	0.8704157830726327	0.9995692703162754	0.06750972400654791	false
C01F1.3b	0.7079365079365079	N/A	N/A	0.2331838565022423	true
F40F4.5	0.8668836785099332	0.5917535887127933	0.9995692703162754	0.01676488000596992	false
F22B8.7	0.6389682701718233	N/A	N/A	0.25201835105970766	true
C01F1.3a	0.6842558480444988	0.21683936417729205	0.9995692703162754	0.06654627892292478	false
F22B8.6	0.7623159764744917	0.9019389569494469	0.9995692703162754	0.09938528631514501	false
F40F4.3	0.9025844804999839	0.9418465139073924	0.9995692703162754	0.03305102549901625	false
F40F4.2	0.8770763665390223	0.5179119141366073	0.9995692703162754	0.01131681596543368	false
F43D2.1	N/A	N/A	N/A	N/A	false
F27D9.1c	0.8676189904974508	0.33089276152444996	0.9995692703162754	0.00214088219844066	false
K01C8.10	0.9071366971721323	0.9490334437631484	0.9995692703162754	0.03905316712404347	false
F58G4.1	0.9391347355246357	0.8446820600764228	0.9995692703162754	0.005900520615587311	false
F18C12.2a	0.791408209181066	N/A	N/A	0.10080925947295506	false
T22F3.4	0.9043341593058357	0.858574400597718	0.9995692703162754	0.028258594023739154	false
T02E1.5c	N/A	N/A	N/A	N/A	false
C09B8.7c	N/A	N/A	N/A	N/A	false
T02E1.5b	0.7622691978883172	0.02004799197170587	0.12250031708451359	0.10078907883861851	false
W03F9.10	N/A	N/A	N/A	N/A	false
T24H7.3	N/A	N/A	N/A	N/A	false
T24H7.2	0.8004937642448429	0.9723774763233609	0.9995692703162754	0.108682127043498	false
T24H7.1	0.840400465239477	0.9735391946377345	0.9995692703162754	0.0542665778879143	false
Y48E1B.9a	N/A	N/A	N/A	N/A	false
ZK370.3a	0.6805555555555556	0.9938115342623495	0.9995692703162754	0.22448979591836735	true
C02F4.2c	0.7843239184961076	0.0026948194734759227	0.008441255525690295	0.12841876690706952	false
F33G12.5	N/A	N/A	N/A	N/A	false
