ProteinID	CR1F1	CR1F2	CR1F3	CR1F4	CR1F5	CR1F6	CR1F7	CR1F8	CR1F9	CR1F10	DR1F1	DR1F2	DR1F3	DR1F4	DR1F5	DR1F6	DR1F7	DR1F8	DR1F9	DR1F10	CR2F1	CR2F2	CR2F3	CR2F4	CR2F5	CR2F6	CR2F7	CR2F8	CR2F9	CR2F10	DR2F1	DR2F2	DR2F3	DR2F4	DR2F5	DR2F6	DR2F7	DR2F8	DR2F9	DR2F10	CR3F1	CR3F2	CR3F3	CR3F4	CR3F5	CR3F6	CR3F7	CR3F8	CR3F9	CR3F10	DR3F1	DR3F2	DR3F3	DR3F4	DR3F5	DR3F6	DR3F7	DR3F8	DR3F9	DR3F10	CR4F1	CR4F2	CR4F3	CR4F4	CR4F5	CR4F6	CR4F7	CR4F8	CR4F9	CR4F10
F19F10.9	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C05D11.3	0	0	0	2	4	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
C05D11.2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0
C05D11.5	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	2	16	0	0	0
F55A11.6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T10G3.6a	0	0	0	0	0	7	3	0	0	0	0	0	0	0	2	5	4	0	0	0	0	0	0	0	2	7	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	7	4	0	0	0
W06D4.5	0	0	0	2	8	14	3	0	0	0	0	0	0	3	7	11	0	0	0	0	0	0	0	0	8	12	0	0	0	0	0	0	0	0	8	16	0	0	0	0	0	0	0	0	4	14	6	0	0	0	0	0	0	0	6	16	5	0	0	0	0	0	0	0	0	8	0	0	0	0
T10G3.6b	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	2	0	0	0
W06D4.4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0
W06D4.1	0	0	0	0	0	0	18	88	76	17	0	0	0	0	0	0	8	85	75	10	0	0	0	0	0	7	38	116	6	9	0	0	0	0	0	3	22	75	37	6	0	0	0	0	0	0	2	72	123	13	0	0	0	0	0	0	4	61	121	24	0	0	2	0	20	0	29	157	12	7
F56E10.4	32	27	18	7	0	0	0	0	0	0	22	25	17	5	2	0	0	0	0	0	25	23	19	5	0	0	0	0	0	0	22	23	18	6	0	0	0	0	0	0	24	30	19	8	4	0	0	0	0	0	22	24	18	6	2	0	0	0	0	0	19	20	15	7	0	0	0	0	0	0
T10G3.5a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
Y53F4B.29	4	0	2	7	11	18	13	7	5	0	0	3	4	5	8	13	9	18	13	0	0	3	6	7	11	11	12	3	0	0	0	4	4	5	7	10	29	14	6	0	3	3	4	9	14	15	18	10	5	0	2	4	3	6	6	11	26	18	24	3	2	0	4	8	8	23	26	8	3	0
Y53F4B.22	10	6	2	3	0	0	0	0	0	0	6	7	5	4	0	0	0	0	0	0	10	6	0	3	0	0	0	0	0	0	6	10	2	4	0	0	0	0	0	0	19	10	0	0	0	0	0	0	0	0	16	11	3	4	0	0	0	0	0	0	23	11	10	7	0	0	0	0	0	0
T27E7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R05D8.8	0	0	3	5	4	2	0	0	0	0	0	0	3	4	5	0	0	0	0	0	0	0	2	6	4	3	0	0	0	0	0	0	3	5	4	0	0	0	0	0	0	0	0	3	2	5	2	0	0	0	0	0	3	2	4	4	2	0	0	0	0	0	0	5	0	9	0	0	0	0
C14B4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y53F4B.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y53F4B.35	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	4	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
Y53F4B.33	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	5	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	8	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	6	7	0	0	0	0	0	3	11	6	0	0	0
Y53F4B.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0
Y53F4B.30	3	0	2	7	10	13	13	6	3	0	0	3	3	4	6	9	8	13	10	0	0	3	6	6	10	8	14	3	0	0	0	4	4	8	6	10	28	11	6	0	0	0	3	7	12	10	14	8	6	0	0	0	0	6	5	5	21	18	26	0	0	0	0	5	8	17	22	8	5	0
Y53F4B.31	3	0	2	5	8	6	7	4	3	0	0	3	3	4	7	5	3	7	7	0	0	3	5	5	6	5	7	3	0	0	0	5	4	6	4	4	10	7	4	0	0	0	0	6	8	6	9	6	4	0	0	0	0	5	0	5	16	7	12	0	0	0	3	4	4	10	13	4	0	0
ZK1248.1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C01B10.11	0	3	6	0	0	0	0	0	0	0	3	4	3	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	4	5	2	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	2	5	4	0	0	0	0	0	0	0	3	4	7	7	0	0	0	0	0	0
C01B10.10	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0
ZK1248.4	0	3	0	2	7	5	50	73	70	57	0	6	0	4	3	9	48	58	61	38	0	4	2	5	4	12	145	121	42	59	0	2	0	5	4	19	72	61	43	18	0	9	4	4	3	8	49	205	178	224	0	9	4	5	3	9	37	86	204	169	2	4	7	3	26	11	181	232	202	84
ZK1248.7	0	0	0	0	0	0	7	8	4	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	11	11	0	0	0	0	0	0	0	6	5	7	0	0	0	0	0	0	0	7	5	0	0
ZK1248.6	2	7	3	5	12	11	68	102	97	69	0	10	4	8	7	18	97	91	87	45	4	8	4	8	7	20	171	149	62	63	2	6	3	10	8	32	92	103	65	22	3	14	10	7	6	13	64	245	219	232	4	14	9	8	7	17	54	120	247	179	2	6	10	4	40	19	212	274	214	87
F25H9.6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
K07H8.3	0	0	3	2	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	3	0	0	0	0	0	0	0	3	0	2	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0
C01A2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
